experiment,family,model,score,hyperparameters,threshold_source,data_split,metric_split,n_samples,n_id,n_ood,auroc,aupr,fpr95,threshold,f1,precision,recall,tpr,fpr,accuracy,balanced_accuracy,tn,fp,fn,tp,fit_seconds,model_key,validation_selection_metric,validation_selection_group,validation_selected_model_key,validation_selected_hyperparameters,validation_selected_score,validation_selection_rank,is_validation_selected,score_seconds
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",train_id95,eval,Far-OOD,6685,1984,4701,0.986618163345479,0.994049953542667,0.04788306451612903,-618.3922119140625,0.968627033925343,0.9685240323266695,0.9687300574345884,0.9687300574345884,0.07459677419354839,0.955871353777113,0.94706664162052,1836,148,147,4554,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,11,False,0.005025624763220549
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_id95,validation,Overall,2209,496,1713,0.8657526410937235,0.9628523129679951,0.7862903225806451,-605.873291015625,0.8260722728807836,0.9799679487179487,0.7139521307647402,0.7139521307647402,0.05040322580645161,0.7668628338614758,0.8317744524791443,471,25,490,1223,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,11,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_id95,validation,Near-OOD,1029,496,533,0.5917471100889669,0.6268745774416569,0.9758064516129032,-605.873291015625,0.2751159196290572,0.7807017543859649,0.1669793621013133,0.1669793621013133,0.05040322580645161,0.54421768707483,0.5582880681474308,471,25,444,89,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,11,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_id95,validation,Far-OOD,1676,496,1180,0.9895195462001093,0.9955581669584872,0.034274193548387094,-605.873291015625,0.9696451474989312,0.9784296807592753,0.9610169491525423,0.9610169491525423,0.05040322580645161,0.9576372315035799,0.9553068616730453,471,25,46,1134,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,11,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_id95,eval,Overall,8823,1984,6839,0.8649192442891575,0.961980547314927,0.7767137096774194,-605.873291015625,0.8167815505063399,0.9769951140065146,0.7017107764293026,0.7017107764293026,0.05695564516129032,0.7559786920548566,0.8223775656340061,1871,113,2040,4799,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,11,False,0.005025624763220549
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_id95,eval,Near-OOD,4122,1984,2138,0.5973296191798183,0.6179995643639735,0.9783266129032258,-605.873291015625,0.23796477495107632,0.7290167865707434,0.1421889616463985,0.1421889616463985,0.05695564516129032,0.5276564774381368,0.542616658242554,1871,113,1834,304,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,11,False,0.005025624763220549
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_id95,eval,Far-OOD,6685,1984,4701,0.986618163345479,0.994049953542667,0.04788306451612903,-605.873291015625,0.9657320872274143,0.9754774305555556,0.956179536268879,0.956179536268879,0.05695564516129032,0.9522812266267764,0.9496119455537944,1871,113,206,4495,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,11,False,0.005025624763220549
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_best_f1,validation,Overall,2209,496,1713,0.8657526410937235,0.9628523129679951,0.7862903225806451,-727.177490234375,0.8782122905027933,0.8419925013390466,0.9176882661996497,0.9176882661996497,0.594758064516129,0.8026256224535989,0.6614651008417604,201,295,141,1572,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,11,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_best_f1,validation,Near-OOD,1029,496,533,0.5917471100889669,0.6268745774416569,0.9758064516129032,-727.177490234375,0.6437346437346437,0.5712209302325582,0.7373358348968105,0.7373358348968105,0.594758064516129,0.577259475218659,0.5712888851903407,201,295,140,393,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,11,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_best_f1,validation,Far-OOD,1676,496,1180,0.9895195462001093,0.9955581669584872,0.034274193548387094,-727.177490234375,0.8884702336096458,0.7998643147896879,0.9991525423728813,0.9991525423728813,0.594758064516129,0.8233890214797136,0.7021972389283762,201,295,1,1179,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,11,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_best_f1,eval,Overall,8823,1984,6839,0.8649192442891575,0.961980547314927,0.7767137096774194,-727.177490234375,0.8750524109014675,0.8380404229688128,0.9154847199883024,0.9154847199883024,0.6098790322580645,0.7973478408704522,0.652802843865119,774,1210,578,6261,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,11,False,0.005025624763220549
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5973296191798183,0.6179995643639735,0.9783266129032258,-727.177490234375,0.6379170056956875,0.564434845212383,0.7333956969130028,0.7333956969130028,0.6098790322580645,0.5681707908782144,0.5617583323274691,774,1210,570,1568,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,11,False,0.005025624763220549
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=8, covariance=diag",validation_best_f1,eval,Far-OOD,6685,1984,4701,0.986618163345479,0.994049953542667,0.04788306451612903,-727.177490234375,0.8851376838928706,0.7950194816195155,0.9982982344182089,0.9982982344182089,0.6098790322580645,0.8178010471204189,0.6942096010800722,774,1210,8,4693,0.1376331658102572,gmm_c8_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,11,False,0.005025624763220549
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",train_id95,validation,Overall,2209,496,1713,0.8844091906295313,0.9677082761752547,0.6108870967741935,-649.832275390625,0.8560235063663075,0.9711111111111111,0.7653239929947461,0.7653239929947461,0.07862903225806452,0.8003621548211861,0.8433474803683407,457,39,402,1311,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",train_id95,validation,Near-OOD,1029,496,533,0.6420841402892938,0.6592304260121076,0.7883064516129032,-649.832275390625,0.39775910364145656,0.7845303867403315,0.26641651031894936,0.26641651031894936,0.07862903225806452,0.5821185617103984,0.5938937390304424,457,39,391,142,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",train_id95,validation,Far-OOD,1676,496,1180,0.9938661837069437,0.9973848275616788,0.024193548387096774,-649.832275390625,0.9790619765494137,0.9677152317880795,0.9906779661016949,0.9906779661016949,0.07862903225806452,0.9701670644391408,0.9560244669218152,457,39,11,1169,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",train_id95,eval,Overall,8823,1984,6839,0.8806389852553429,0.9662048156461609,0.6219758064516129,-649.832275390625,0.8495851474574879,0.9694413198350206,0.7561046936686651,0.7561046936686651,0.08215725806451613,0.7924742151195738,0.8369737178020744,1821,163,1668,5171,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",train_id95,eval,Near-OOD,4122,1984,2138,0.6354927351459005,0.6495478057315636,0.8109879032258065,-649.832275390625,0.37327677624602335,0.76410998552822,0.2469597754911132,0.2469597754911132,0.08215725806451613,0.5698689956331878,0.5824012587132985,1821,163,1610,528,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",train_id95,eval,Far-OOD,6685,1984,4701,0.9921307280194331,0.9963087881796728,0.02620967741935484,-649.832275390625,0.9767539707583885,0.9660840615896795,0.9876621995320145,0.9876621995320145,0.08215725806451613,0.9669409124906507,0.9527524707337491,1821,163,58,4643,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_id95,validation,Overall,2209,496,1713,0.8844091906295313,0.9677082761752547,0.6108870967741935,-607.6929931640625,0.8362905925677938,0.9803767660910518,0.7291301809690601,0.7291301809690601,0.05040322580645161,0.7786328655500226,0.8393634775813043,471,25,464,1249,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_id95,validation,Near-OOD,1029,496,533,0.6420841402892938,0.6592304260121076,0.7883064516129032,-607.6929931640625,0.28043143297380585,0.7844827586206896,0.17073170731707318,0.17073170731707318,0.05040322580645161,0.5461613216715258,0.5601642407553108,471,25,442,91,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_id95,validation,Far-OOD,1676,496,1180,0.9938661837069437,0.9973848275616788,0.024193548387096774,-607.6929931640625,0.9801100296233601,0.9788672865595942,0.9813559322033898,0.9813559322033898,0.05040322580645161,0.9719570405727923,0.9654763531984691,471,25,22,1158,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_id95,eval,Overall,8823,1984,6839,0.8806389852553429,0.9662048156461609,0.6219758064516129,-607.6929931640625,0.834256926952141,0.9796884243738907,0.7264219915192279,0.7264219915192279,0.051915322580645164,0.7762665759945597,0.8372533344692914,1881,103,1871,4968,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_id95,eval,Near-OOD,4122,1984,2138,0.6354927351459005,0.6495478057315636,0.8109879032258065,-607.6929931640625,0.28341631558789737,0.7822410147991543,0.17305893358278765,0.17305893358278765,0.051915322580645164,0.5460941290635614,0.5605718055010712,1881,103,1768,370,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_id95,eval,Far-OOD,6685,1984,4701,0.9921307280194331,0.9963087881796728,0.02620967741935484,-607.6929931640625,0.9780897681344395,0.9780897681344395,0.9780897681344395,0.9780897681344395,0.051915322580645164,0.969184741959611,0.9630872227768972,1881,103,103,4598,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_best_f1,validation,Overall,2209,496,1713,0.8844091906295313,0.9677082761752547,0.6108870967741935,-823.332275390625,0.8958389991841175,0.8385947046843177,0.9614711033274956,0.9614711033274956,0.6391129032258065,0.8266183793571752,0.6611791000508446,179,317,66,1647,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_best_f1,validation,Near-OOD,1029,496,533,0.6420841402892938,0.6592304260121076,0.7883064516129032,-823.332275390625,0.7101669195751138,0.5961783439490446,0.8780487804878049,0.8780487804878049,0.6391129032258065,0.6287657920310982,0.6194679386309992,179,317,65,468,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_best_f1,validation,Far-OOD,1676,496,1180,0.9938661837069437,0.9973848275616788,0.024193548387096774,-823.332275390625,0.8811659192825112,0.7881016042780749,0.9991525423728813,0.9991525423728813,0.6391129032258065,0.8102625298329356,0.6800198195735374,179,317,1,1179,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,10,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_best_f1,eval,Overall,8823,1984,6839,0.8806389852553429,0.9662048156461609,0.6219758064516129,-823.332275390625,0.893080904385726,0.8358189929891651,0.95876590144758,0.95876590144758,0.6491935483870968,0.8220559900260682,0.6547861765302416,696,1288,282,6557,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6354927351459005,0.6495478057315636,0.8109879032258065,-823.332275390625,0.7032551097653293,0.5905912269548633,0.8690364826941066,0.8690364826941066,0.6491935483870968,0.6196021348859777,0.6099214671535049,696,1288,280,1858,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=16, covariance=diag",validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9921307280194331,0.9963087881796728,0.02620967741935484,-823.332275390625,0.8793038922155688,0.7848672122933021,0.9995745586045522,0.9995745586045522,0.6491935483870968,0.8070306656694092,0.6751905051087277,696,1288,2,4699,0.1170932911336422,gmm_c16_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,10,False,0.003890040796250105
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",train_id95,validation,Overall,2209,496,1713,0.9157309850667572,0.9688243111223181,0.4112903225806452,-640.985595703125,0.8684381075826313,0.9759650400582666,0.7822533566841798,0.7822533566841798,0.06653225806451613,0.8162064282480761,0.8578605493098319,463,33,373,1340,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,9,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",train_id95,validation,Near-OOD,1029,496,533,0.7679333353507232,0.7642856090763911,0.8125,-640.985595703125,0.4743935309973046,0.8421052631578947,0.3302063789868668,0.3302063789868668,0.06653225806451613,0.6209912536443148,0.6318370604611754,463,33,357,176,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,9,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",train_id95,validation,Far-OOD,1676,496,1180,0.9824904319300164,0.9829776204555192,0.034274193548387094,-640.985595703125,0.9793857803954564,0.9724310776942355,0.9864406779661017,0.9864406779661017,0.06653225806451613,0.970763723150358,0.9599542099507927,463,33,16,1164,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,9,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",train_id95,eval,Overall,8823,1984,6839,0.9090689767297615,0.9653053397755169,0.4112903225806452,-640.985595703125,0.8603288295621032,0.9702588580870204,0.7727737973387923,0.7727737973387923,0.08165322580645161,0.80550833049983,0.8455602857661704,1822,162,1554,5285,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,9,False,0.0038220002315938473
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",train_id95,eval,Near-OOD,4122,1984,2138,0.7576178888545219,0.7375419931850267,0.8442540322580645,-640.985595703125,0.4516997643890946,0.8055222088835534,0.313844714686623,0.313844714686623,0.08165322580645161,0.6048034934497817,0.6160957444400856,1822,162,1467,671,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,9,False,0.0038220002315938473
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",train_id95,eval,Far-OOD,6685,1984,4701,0.9779484546870604,0.9796151790775764,0.05443548387096774,-640.985595703125,0.9737258626147515,0.9660804020100503,0.9814932992980216,0.9814932992980216,0.08165322580645161,0.9627524308152581,0.949920036745785,1822,162,87,4614,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | train_id95,gmm_c32_full,"n_components=32, covariance=full",0.9369419642857143,9,False,0.0038220002315938473
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_id95,validation,Overall,2209,496,1713,0.9157309850667572,0.9688243111223181,0.4112903225806452,-628.5159912109375,0.8595800524934383,0.9812734082397003,0.7647402218330415,0.7647402218330415,0.05040322580645161,0.8062471706654595,0.857168498013295,471,25,403,1310,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,7,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_id95,validation,Near-OOD,1029,496,533,0.7679333353507232,0.7642856090763911,0.8125,-628.5159912109375,0.45429362880886426,0.8677248677248677,0.3076923076923077,0.3076923076923077,0.05040322580645161,0.6171039844509232,0.628644540942928,471,25,369,164,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,7,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_id95,validation,Far-OOD,1676,496,1180,0.9824904319300164,0.9829776204555192,0.034274193548387094,-628.5159912109375,0.9749042960442365,0.9786507258753202,0.9711864406779661,0.9711864406779661,0.05040322580645161,0.9647971360381862,0.9603916074357572,471,25,34,1146,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,7,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_id95,eval,Overall,8823,1984,6839,0.9090689767297615,0.9653053397755169,0.4112903225806452,-628.5159912109375,0.851949333772002,0.9736792630193646,0.7572744553297266,0.7572744553297266,0.07056451612903226,0.795987759265556,0.8433549696003472,1844,140,1660,5179,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,7,False,0.0038220002315938473
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_id95,eval,Near-OOD,4122,1984,2138,0.7576178888545219,0.7375419931850267,0.8442540322580645,-628.5159912109375,0.42516418942274453,0.8145695364238411,0.2876520112254443,0.2876520112254443,0.07056451612903226,0.596555070354197,0.6085437475482061,1844,140,1523,615,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,7,False,0.0038220002315938473
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_id95,eval,Far-OOD,6685,1984,4701,0.9779484546870604,0.9796151790775764,0.05443548387096774,-628.5159912109375,0.9705475810738968,0.9702380952380952,0.9708572644118273,0.9708572644118273,0.07056451612903226,0.9585639491398654,0.9501463741413976,1844,140,137,4564,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_id95,gmm_c62_full,"n_components=62, covariance=full",0.8862544056392182,7,False,0.0038220002315938473
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_best_f1,validation,Overall,2209,496,1713,0.9157309850667572,0.9688243111223181,0.4112903225806452,-871.5662841796875,0.9200680272108843,0.8942148760330578,0.9474605954465849,0.9474605954465849,0.3870967741935484,0.8723404255319149,0.7801819106265182,304,192,90,1623,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,9,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_best_f1,validation,Near-OOD,1029,496,533,0.7679333353507232,0.7642856090763911,0.8125,-871.5662841796875,0.7596236099230111,0.6981132075471698,0.8330206378986866,0.8330206378986866,0.3870967741935484,0.7269193391642371,0.7229619318525691,304,192,89,444,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,9,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_best_f1,validation,Far-OOD,1676,496,1180,0.9824904319300164,0.9829776204555192,0.034274193548387094,-871.5662841796875,0.924343394747158,0.8599562363238512,0.9991525423728813,0.9991525423728813,0.3870967741935484,0.8848448687350835,0.8060278840896664,304,192,1,1179,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,9,False,
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_best_f1,eval,Overall,8823,1984,6839,0.9090689767297615,0.9653053397755169,0.4112903225806452,-871.5662841796875,0.9182158761574892,0.888752052545156,0.949700248574353,0.949700248574353,0.4097782258064516,0.868865465261249,0.7699610113839507,1171,813,344,6495,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,9,False,0.0038220002315938473
experiment2_hyperparameter_sensitivity,Distance/support/density,Gaussian Mixture,negative_log_likelihood,"n_components=32, covariance=diag",validation_best_f1,eval,Near-OOD,4122,1984,2138,0.7576178888545219,0.7375419931850267,0.8442540322580645,-871.5662841796875,0.7561643835616438,0.6881472957422324,0.8391019644527596,0.8391019644527596,0.4097782258064516,0.7193110140708394,0.714661869323154,1171,813,344,1794,0.24674920784309506,gmm_c32_diag,f1,Distance/support/density | Gaussian Mixture | negative_log_likelihood | validation_best_f1,gmm_c62_full,"n_components=62, covariance=full",0.9455899198167239,9,False,0.0038220002315938473
